day,pressure,maxtemp,temperature,mintemp,dewpoint,humidity,cloud,rainfall,sunshine,wind,windspeed
14,1004.8,33.0,29.3,26.0,25.0,78.2,56.1,yes,8.987499999999999,247.4,14.8
15,1003.8,33.0,29.4,26.0,25.2,79.1,55.5,yes,5.991666666666667,190.0,22.3
16,1007.0,30.0,27.3,25.0,25.4,89.5,59.2,yes,6.745833333333334,182.1,14.8
17,1010.3,34.0,29.3,25.7,24.2,75.7,49.5,yes,9.416666666666666,250.1,18.4
18,1009.4,34.0,30.2,26.4,24.3,71.7,47.4,yes,9.566666666666666,339.5,18.4
19,1008.1,33.0,28.9,25.0,24.6,78.9,57.4,yes,8.512500000000001,199.1,16.6
20,1006.6,33.0,27.6,24.0,25.1,87.0,60.3,yes,8.0,116.4,20.5
21,1005.8,32.0,27.1,25.0,24.9,88.5,50.4,yes,7.133333333333333,211.3,20.5
22,1006.5,31.0,26.6,25.0,25.0,91.1,65.9,yes,5.883333333333333,181.9,20.5
23,1007.3,31.0,26.8,25.0,24.8,89.5,56.3,yes,6.804166666666667,211.1,11.2
24,1006.5,33.0,28.1,25.0,24.5,82.2,57.6,yes,5.108333333333333,230.2,13.0
25,1006.5,33.0,28.5,25.2,24.2,78.5,57.5,yes,8.125,215.2,22.3
26,1007.6,34.0,29.4,26.2,24.7,77.5,49.4,yes,8.170833333333333,232.6,20.5
27,1007.8,34.0,29.0,26.6,24.4,77.1,60.4,yes,7.729166666666667,284.8,14.8
28,1007.3,30.0,26.5,24.0,25.2,92.9,65.5,yes,9.316666666666666,200.7,14.8
29,1007.5,33.0,28.8,25.0,24.9,80.9,51.1,yes,9.475,145.5,13.0
30,1009.1,33.0,27.6,24.0,25.5,89.0,63.5,yes,8.391666666666667,193.0,29.5
1,1008.2,32.0,27.4,25.9,25.3,88.6,58.4,yes,6.7,223.4,15.5
2,1006.9,30.0,26.6,25.0,25.0,91.2,62.7,yes,6.533333333333334,210.7,14.8
3,1006.7,30.0,26.7,25.0,24.8,89.7,69.5,yes,5.3125,188.4,13.0
4,1008.3,32.0,28.1,25.4,25.1,84.5,58.6,yes,7.195833333333333,168.9,20.5
5,1008.4,33.0,29.1,26.0,24.6,78.1,51.4,yes,9.424999999999999,265.1,13.0
6,1007.9,31.0,28.2,25.5,24.9,82.8,60.5,yes,7.7875000000000005,351.6,11.2
7,1007.3,33.0,28.1,26.7,25.3,85.5,51.6,yes,6.966666666666666,279.3,13.0
8,1006.1,33.0,28.5,26.0,25.5,84.7,52.3,yes,8.887500000000001,308.2,9.4
9,1005.1,32.0,28.1,24.0,25.1,84.2,52.4,yes,9.029166666666667,287.1,10.6
10,1004.4,33.0,29.5,26.0,25.7,80.9,52.9,yes,9.608333333333333,184.4,11.2
11,1006.0,34.0,29.4,27.0,25.6,81.5,55.4,yes,7.25,193.3,14.8
12,1006.1,34.1,29.8,26.5,25.5,78.6,53.3,yes,9.208333333333334,9.6,9.4
13,1005.5,32.0,28.7,25.7,24.7,80.3,55.9,yes,6.1375,345.8,14.8
14,1005.4,31.0,27.7,26.0,25.0,85.7,55.5,yes,4.0874999999999995,263.3,11.2
15,1005.5,32.0,27.9,25.7,25.3,86.3,65.5,yes,4.795833333333333,244.6,16.6
16,1006.1,34.0,29.4,26.0,24.6,76.8,58.3,yes,10.041666666666666,244.5,14.8
17,1007.3,33.0,27.9,24.0,24.7,83.6,64.9,yes,7.316666666666666,284.5,22.3
18,1008.5,31.0,27.8,24.8,24.9,85.1,64.6,yes,3.766666666666667,330.6,14.8
19,1008.4,32.0,28.3,25.7,25.2,83.6,54.6,yes,5.6000000000000005,325.6,16.6
20,1009.4,33.0,28.6,25.5,24.8,81.1,57.0,yes,7.8875,296.1,80.9
21,1008.8,34.0,29.9,26.1,24.4,74.5,47.8,yes,8.404166666666667,314.4,13.0
22,1008.4,33.0,28.9,26.0,25.3,82.0,49.6,yes,7.2124999999999995,142.9,11.2
23,1009.5,31.0,26.6,25.0,24.8,90.1,60.7,yes,6.058333333333334,161.7,14.8
24,1011.2,31.0,27.3,24.8,24.9,87.8,57.4,yes,7.329166666666667,186.5,13.0
25,1012.0,31.0,28.2,24.9,24.5,81.4,48.2,yes,8.995833333333334,8.6,14.8
26,1010.7,32.0,28.9,25.8,23.7,74.3,31.5,yes,10.491666666666667,10.5,14.8
27,1009.0,32.0,29.0,26.0,23.9,75.0,46.4,yes,8.75,12.3,14.8
28,1009.5,33.0,29.2,25.9,22.1,66.8,39.5,no,9.516666666666667,44.0,31.7
29,1010.1,32.0,28.9,26.0,21.1,63.4,42.2,no,10.733333333333334,41.3,25.9
30,1010.1,31.0,28.4,25.5,21.2,65.7,47.2,no,10.791666666666666,32.0,27.7
31,1009.3,29.0,27.5,25.5,22.0,71.9,50.2,yes,6.166666666666667,9.6,22.3
1,1009.3,28.0,26.0,24.2,22.7,82.3,69.6,yes,2.433333333333333,4.3,24.1
2,1007.3,31.0,27.8,24.6,23.2,77.2,48.5,yes,4.9125000000000005,23.9,25.9
3,1007.1,30.0,27.5,25.1,21.1,69.2,38.4,no,10.591666666666667,16.2,20.5
4,1006.0,29.0,26.3,23.0,20.0,68.7,63.5,yes,5.75,344.7,20.5
5,1007.3,27.0,25.1,22.0,22.7,87.0,68.6,yes,3.4458333333333333,79.5,13.0
6,1007.5,31.0,27.4,24.6,24.5,84.8,59.2,yes,4.920833333333333,0.1,14.8
7,1007.8,30.0,27.6,25.0,24.4,83.3,57.6,yes,4.945833333333334,13.7,18.4
8,1008.2,31.0,28.0,24.4,24.8,83.3,56.7,yes,8.262500000000001,16.0,14.8
9,1007.8,31.0,27.5,24.0,24.6,84.7,60.2,yes,6.595833333333334,7.5,13.0
10,1007.9,32.0,27.7,24.0,24.2,82.3,60.2,yes,8.254166666666666,26.2,16.6
11,1008.0,32.0,28.5,25.0,24.1,78.3,56.3,yes,7.641666666666667,33.9,13.0
12,1007.7,32.0,27.9,24.0,24.9,84.3,61.0,yes,6.220833333333334,162.2,16.6
13,1007.4,33.0,28.3,25.9,25.4,85.1,61.6,yes,7.995833333333334,158.8,20.5
14,1008.2,30.0,27.6,26.0,25.3,87.7,64.3,yes,7.333333333333333,198.5,5.4
15,1008.7,32.0,28.6,25.4,25.0,81.7,56.9,yes,6.679166666666667,13.2,9.4
16,1009.0,34.0,29.2,25.9,25.2,80.5,54.3,yes,8.0875,116.4,14.8
17,1007.9,33.0,29.8,26.4,25.2,77.4,54.1,yes,8.137500000000001,264.8,9.4
18,1006.8,33.0,30.0,26.5,25.5,77.5,60.1,yes,8.825000000000001,346.4,13.0
19,1007.3,29.0,25.7,24.0,24.5,93.2,69.9,yes,4.683333333333334,244.3,16.6
20,1007.5,29.0,26.9,25.0,24.8,88.8,60.5,yes,2.504166666666667,118.7,20.5
21,1008.3,33.0,28.6,24.9,24.4,79.4,47.6,yes,8.137500000000001,93.7,11.2
22,1007.4,32.0,28.7,25.5,25.2,81.9,51.0,yes,9.016666666666667,344.1,13.0
23,1008.0,32.0,28.8,25.3,24.1,76.5,48.8,yes,8.129166666666666,32.0,22.3
24,1009.6,30.0,27.8,26.0,23.0,75.3,52.2,yes,7.841666666666666,19.7,20.5
25,1010.6,30.0,27.1,25.0,21.7,72.5,59.9,no,7.408333333333334,12.4,22.3
26,1010.1,30.0,27.4,25.0,22.8,76.5,44.6,yes,8.258333333333333,14.8,24.1
27,1008.7,30.0,27.8,25.2,22.6,73.8,36.0,no,7.325,16.1,22.3
28,1008.0,31.0,28.3,25.4,23.3,75.0,45.1,yes,8.108333333333333,21.4,22.3
29,1008.3,30.0,27.8,25.5,24.0,80.4,59.9,yes,5.879166666666666,32.0,27.7
30,1007.6,32.0,28.5,25.0,22.3,70.1,39.3,no,9.595833333333333,47.2,33.5
1,1007.9,31.0,28.0,25.0,22.0,70.1,38.6,no,7.691666666666666,25.8,20.5
2,1008.2,32.0,28.8,26.5,23.3,72.4,54.7,yes,6.375,26.7,27.7
3,1008.3,32.0,28.5,25.9,24.7,80.3,56.0,yes,7.054166666666667,9.2,18.4
4,1007.8,32.0,27.8,25.0,24.1,81.1,62.0,yes,5.3374999999999995,35.6,20.5
5,1008.9,32.0,28.4,24.9,23.1,73.8,53.8,yes,7.175,33.6,27.7
5,1008.9,32.0,28.4,24.9,23.1,73.8,53.8,yes,7.175,33.6,27.7
6,1009.5,31.0,27.7,24.0,21.7,70.6,26.5,no,7.766666666666667,34.2,18.4
7,1009.8,33.0,28.2,24.7,21.7,69.1,37.7,no,9.429166666666667,18.2,16.6
8,1011.0,31.0,27.8,24.5,21.1,67.7,32.6,no,9.083333333333334,46.1,22.3
9,1011.7,31.0,26.8,23.4,17.4,57.2,40.7,no,9.895833333333334,43.5,31.7
10,1012.3,30.0,25.9,21.8,18.3,64.0,49.6,no,9.695833333333333,17.7,14.8
11,1011.3,31.0,27.1,22.1,20.6,69.0,24.1,no,8.554166666666667,28.7,14.8
12,1010.8,33.0,28.7,24.6,21.6,66.8,36.2,yes,8.320833333333333,231.1,11.2
13,1009.9,33.0,28.5,24.3,22.8,73.0,44.1,yes,8.683333333333334,320.1,9.4
14,1010.0,33.0,27.1,24.9,24.0,84.2,49.6,yes,7.4624999999999995,177.9,13.0
15,1010.2,32.0,28.0,24.0,22.7,74.9,29.5,yes,8.804166666666667,7.6,42.5
16,1011.3,32.0,28.3,24.0,19.9,62.4,33.1,no,9.445833333333333,52.2,31.7
17,1013.7,29.0,26.3,23.0,19.3,65.9,29.5,no,9.700000000000001,20.0,27.7
18,1014.6,26.0,23.4,20.7,14.9,59.7,26.1,no,9.995833333333334,15.3,24.1
19,1014.6,25.0,22.1,18.0,13.0,56.8,22.5,no,9.829166666666667,9.1,27.7
20,1015.8,24.0,21.5,19.0,12.5,57.2,43.3,no,5.9375,10.8,27.7
21,1013.9,23.0,21.7,19.4,14.2,62.6,62.8,yes,2.2291666666666665,5.9,25.9
22,1011.0,28.0,24.3,21.1,16.8,63.3,54.5,no,7.045833333333333,12.3,29.5
23,1008.7,31.0,27.0,23.0,20.2,66.8,41.2,no,9.070833333333333,15.2,22.3
24,1008.7,32.1,27.6,23.0,20.1,65.1,50.7,no,9.666666666666666,37.0,24.1
25,1009.0,26.0,24.3,23.0,18.3,69.7,63.7,yes,3.2125,26.3,27.7
26,1009.2,26.0,23.1,21.5,19.5,80.5,71.5,yes,4.429166666666666,12.3,24.1
27,1010.2,27.0,24.0,22.0,22.5,91.3,66.4,yes,5.408333333333334,8.0,11.2
28,1010.3,31.0,26.7,23.0,23.7,84.7,54.2,yes,8.858333333333333,9.7,16.6
29,1010.5,31.0,28.2,24.8,23.3,75.6,52.1,yes,8.3125,30.9,18.4
30,1010.5,33.0,28.3,24.8,21.0,65.4,33.0,no,9.450000000000001,45.8,22.3
31,1010.6,31.0,27.3,23.8,18.2,58.2,47.1,no,9.195833333333333,50.7,31.7
1,1009.8,30.0,26.6,22.9,17.6,58.5,35.4,no,0.0,45.2,24.1
2,1009.0,31.0,27.1,22.9,18.0,58.4,27.3,no,3.720833333333333,41.6,27.7
3,1008.3,32.0,27.4,22.9,20.1,65.4,37.2,no,7.908333333333334,23.6,20.5
4,1007.6,32.0,28.4,24.4,21.2,65.7,33.4,no,8.75,356.8,79.6
5,1007.5,32.0,28.4,25.6,22.8,72.9,45.3,yes,7.254166666666666,103.0,14.8
6,1008.0,32.0,27.7,24.0,23.8,80.6,43.0,yes,6.833333333333333,172.0,14.8
7,1009.4,32.0,28.2,24.0,23.5,77.1,42.6,yes,7.3999999999999995,169.8,11.2
8,1009.8,34.0,28.9,24.7,23.9,76.0,48.1,yes,8.083333333333334,162.4,11.2
9,1010.4,33.0,29.1,25.5,23.9,75.1,45.7,yes,9.1625,158.9,22.3
10,1012.0,31.0,27.8,25.8,22.8,75.3,53.6,yes,9.549999999999999,20.0,18.4
11,1012.2,31.0,26.8,23.8,19.1,63.6,26.1,no,9.858333333333333,20.8,24.1
12,1013.0,28.0,24.8,22.0,17.1,62.7,36.7,no,9.733333333333333,13.4,25.9
13,1012.9,28.0,24.5,20.6,16.5,61.9,44.6,no,10.225,11.0,29.5
14,1011.7,30.0,25.2,20.9,17.5,62.9,39.3,no,8.1,11.7,20.5
15,1009.7,30.0,26.8,23.0,18.8,62.2,51.5,no,7.579166666666667,30.7,27.7
16,1008.7,31.1,27.3,23.6,20.4,66.8,48.8,no,8.020833333333334,3.4,16.6
17,1008.2,31.0,27.8,24.2,21.1,67.8,58.4,no,5.633333333333333,11.2,16.6
18,1008.2,32.0,28.2,23.3,20.3,63.8,47.6,no,8.4,21.8,11.2
19,1008.8,29.0,27.1,23.9,20.6,68.5,66.4,no,6.8374999999999995,44.7,14.8
20,1008.0,33.0,28.2,24.0,22.0,71.7,52.1,no,9.1,20.5,22.3
21,1007.3,32.0,28.3,25.0,23.3,75.9,52.8,yes,8.016666666666667,272.9,9.4
22,1007.1,32.0,28.5,24.2,23.7,76.5,54.2,no,6.9875,132.3,13.0
23,1006.8,30.0,27.8,25.3,24.5,82.9,67.8,yes,6.741666666666667,156.4,11.2
24,1006.6,33.0,28.4,25.0,23.9,77.7,49.1,yes,8.075000000000001,193.9,14.8
25,1006.5,32.0,28.2,24.9,23.4,77.0,54.3,yes,8.058333333333334,188.2,13.0
26,1006.8,32.1,28.3,25.7,23.4,76.1,55.7,yes,7.9624999999999995,196.0,11.2
27,1007.3,32.0,28.3,24.9,23.8,77.9,62.7,yes,7.9125000000000005,75.3,46.5
28,1007.9,32.0,28.0,24.0,24.2,81.0,53.2,yes,6.6375,204.2,13.0
29,1009.4,30.0,26.7,25.0,24.2,86.7,64.6,yes,5.470833333333334,189.8,18.4
30,1009.3,32.0,28.1,24.7,23.6,78.3,50.7,yes,6.45,175.4,13.0
31,1010.2,31.0,28.1,25.1,23.7,78.0,47.3,yes,7.1625000000000005,3.4,14.8
1,1010.8,30.0,27.4,25.7,22.6,75.7,44.1,yes,8.1,21.2,14.8
2,1011.6,30.0,26.9,24.3,21.1,71.0,34.9,no,10.125,4.9,14.8
3,1012.2,31.0,26.7,23.0,19.2,64.8,25.8,no,10.866666666666667,33.1,24.1
4,1013.1,30.0,25.7,21.7,17.8,62.9,8.6,no,11.266666666666666,25.9,18.4
5,1014.2,31.0,25.6,22.0,15.8,56.5,16.0,no,11.358333333333334,38.8,24.1
6,1013.9,29.0,24.5,19.8,15.0,56.5,23.8,no,11.354166666666666,20.5,16.6
7,1012.4,29.0,24.5,20.0,16.5,62.1,4.3,no,11.504166666666668,29.3,13.0
8,1011.8,30.0,25.0,20.8,19.2,72.2,28.1,no,9.341666666666667,159.3,14.8
9,1011.0,32.0,25.6,21.0,20.0,73.2,24.2,no,9.554166666666667,174.4,16.6
10,1011.6,31.0,26.4,22.0,20.9,73.4,19.0,no,9.237499999999999,149.0,14.8
11,1012.3,31.0,26.6,23.0,21.6,75.6,20.1,yes,7.341666666666666,145.6,13.0
12,1013.9,33.0,28.1,23.3,18.4,59.0,23.1,no,10.091666666666667,54.6,24.1
13,1014.6,31.0,26.9,22.5,16.2,52.7,25.8,no,11.358333333333334,42.5,18.4
14,1014.0,32.0,27.1,21.5,17.7,58.3,31.1,no,11.504166666666668,16.3,13.0
15,1012.1,34.0,27.6,22.6,21.1,70.4,19.4,no,10.983333333333334,168.1,11.2
16,1010.4,33.0,27.3,23.6,23.3,80.3,24.8,no,10.674999999999999,159.5,11.2
17,1009.2,33.0,28.3,24.8,23.4,77.1,32.1,yes,8.549999999999999,152.5,16.6
18,1009.3,34.0,29.0,24.6,22.5,69.6,36.4,yes,10.2125,150.6,24.1
19,1009.8,32.0,28.4,25.8,23.3,75.1,58.3,no,8.604166666666666,170.2,14.8
20,1009.3,33.0,28.2,24.4,22.1,70.7,38.9,no,9.979166666666666,177.7,11.2
21,1008.4,33.1,28.5,24.1,21.3,66.3,36.8,no,10.183333333333334,173.7,20.5
22,1008.5,35.1,29.4,22.0,21.9,66.7,52.0,yes,11.120833333333332,146.4,40.7
23,1010.0,31.0,27.9,24.0,23.4,77.8,53.1,yes,8.612499999999999,179.2,11.2
24,1011.3,34.0,29.3,25.0,22.4,68.3,45.9,yes,9.829166666666667,237.5,9.4
25,1010.4,33.0,28.6,24.0,21.8,68.5,42.3,no,11.3375,188.0,13.0
26,1009.7,33.0,28.1,24.0,21.9,70.7,38.2,yes,11.016666666666666,168.2,14.8
27,1009.4,34.0,28.9,24.0,21.3,65.6,35.6,yes,10.954166666666666,231.6,13.0
28,1008.7,35.0,29.5,25.0,23.0,70.0,43.7,yes,10.299999999999999,177.9,16.6
1,1008.3,32.0,28.8,26.0,23.6,74.6,48.5,yes,9.566666666666666,167.4,18.4
2,1008.1,34.1,29.6,25.8,23.5,71.3,39.0,yes,10.450000000000001,169.3,13.0
3,1007.4,34.0,29.2,26.0,24.5,76.7,40.8,yes,9.575000000000001,159.6,18.4
4,1008.1,35.0,29.8,25.0,24.7,70.9,47.2,no,9.591666666666667,157.1,16.6
5,1008.3,35.0,30.2,26.0,23.9,70.1,36.4,no,10.283333333333333,158.2,14.8
6,1008.8,35.0,30.5,26.0,23.2,66.9,44.6,yes,10.575000000000001,151.3,22.3
7,1008.9,34.0,29.7,25.0,23.0,69.1,42.3,yes,9.8375,167.2,20.5
8,1008.8,35.0,30.3,26.0,21.6,60.9,36.3,no,11.645833333333334,160.4,18.4
9,1009.6,35.0,30.0,26.0,20.9,60.8,35.7,no,11.325000000000001,69.6,18.4
10,1010.6,33.0,29.3,24.6,19.5,57.1,29.0,no,11.908333333333333,31.1,22.3
11,1010.7,34.6,29.1,24.6,18.5,54.2,28.5,no,12.1,35.7,18.4
12,1010.4,34.0,29.7,25.7,19.8,57.2,21.5,no,11.429166666666667,220.6,11.2
13,1010.0,35.0,29.7,25.0,21.6,63.8,40.3,yes,10.049999999999999,172.6,16.6
14,1009.3,34.0,29.3,25.0,22.6,68.7,53.1,no,10.941666666666668,170.3,20.5
15,1009.5,35.0,29.3,25.7,22.5,69.1,51.6,yes,10.341666666666667,174.5,18.4
16,1009.6,35.0,29.8,25.3,22.9,68.1,40.2,yes,7.5249999999999995,149.4,18.4
17,1009.6,35.0,29.9,25.0,23.1,68.9,39.4,yes,9.9,145.9,16.6
18,1010.0,35.0,30.0,26.0,22.1,64.4,30.9,yes,7.5125,164.5,16.6
19,1009.1,35.0,30.2,26.0,22.7,65.7,42.0,no,11.75,161.9,14.8
20,1008.3,36.0,30.3,26.0,23.1,67.1,31.5,no,11.270833333333334,157.0,18.4
21,1009.0,34.0,28.6,25.0,23.3,74.5,64.4,yes,9.641666666666667,83.9,14.8
22,1007.8,34.0,28.6,25.0,23.1,73.6,61.3,yes,7.895833333333333,157.8,11.2
23,1009.0,32.0,28.2,25.4,21.5,68.8,59.4,yes,5.895833333333333,63.3,14.8
24,1010.2,33.0,28.9,24.2,21.0,64.5,33.0,no,12.566666666666668,4.8,24.7
25,1011.4,36.0,29.9,25.0,20.3,59.0,40.4,no,11.9,161.5,14.8
26,1010.8,34.1,29.8,25.0,21.7,63.5,32.7,no,11.191666666666668,162.0,14.8
27,1009.9,32.0,28.9,25.0,22.6,69.6,41.8,yes,10.75,167.0,16.6
28,1009.1,34.0,29.3,25.6,22.3,67.7,50.2,yes,9.441666666666666,168.5,16.6
29,1009.4,33.0,28.2,25.0,22.9,74.3,60.1,yes,7.483333333333333,180.2,18.4
30,1009.0,34.0,28.9,26.0,23.8,75.4,61.8,yes,8.908333333333333,165.7,16.6
31,1008.8,31.0,28.1,26.0,24.3,80.3,55.1,yes,9.304166666666667,145.5,25.9
1,1008.6,32.0,28.4,24.6,22.9,73.5,61.3,yes,4.5125,166.3,13.0
2,1009.0,34.0,28.8,24.5,22.0,68.5,52.5,yes,8.483333333333333,188.2,13.0
3,1008.8,34.0,29.3,25.0,22.1,67.1,41.4,yes,9.799999999999999,176.1,16.6
4,1007.9,36.0,30.0,25.8,22.5,65.9,34.3,no,10.516666666666667,156.3,16.6
5,1007.3,35.0,29.7,25.0,22.4,66.7,39.3,yes,10.991666666666667,154.5,18.4
6,1007.6,35.0,30.1,26.0,22.4,65.4,40.7,yes,9.791666666666666,148.3,16.6
7,1010.3,32.0,27.6,22.1,22.2,74.1,58.0,yes,9.9375,37.0,24.1
8,1011.3,31.0,27.6,22.7,18.8,59.0,44.9,no,6.666666666666667,17.5,24.1
9,1010.3,34.0,29.2,24.0,19.3,56.6,38.2,no,11.708333333333334,35.6,18.4
10,1009.0,36.0,31.0,26.5,21.6,59.0,33.9,no,10.700000000000001,176.6,13.0
11,1008.5,37.1,30.8,26.0,23.4,66.0,28.6,yes,12.166666666666666,165.6,16.6
12,1007.7,36.0,31.4,27.0,23.9,65.8,38.9,no,11.704166666666666,162.0,18.4
13,1008.0,36.0,31.6,27.0,23.1,62.4,26.9,no,12.237499999999999,158.0,18.4
14,1007.0,37.0,31.8,27.0,23.3,62.5,31.3,no,12.429166666666667,161.3,16.6
15,1007.3,36.0,31.7,27.0,23.7,64.5,34.3,yes,11.666666666666666,157.9,11.2
16,1008.6,35.0,31.2,28.0,23.7,65.7,46.2,yes,10.970833333333333,149.0,16.6
17,1010.0,35.0,29.9,26.0,23.7,71.2,57.4,yes,8.958333333333334,187.8,18.4
18,1009.5,35.0,29.7,25.0,22.8,68.4,50.9,yes,11.833333333333334,343.6,13.0
19,1008.4,35.0,30.2,27.0,23.2,67.4,46.2,yes,9.408333333333333,174.1,13.0
20,1008.1,35.0,30.4,26.0,23.3,67.3,40.7,yes,10.908333333333333,162.2,14.8
21,1008.1,35.0,30.7,26.8,23.2,65.4,39.5,yes,10.408333333333333,169.3,14.8
22,1007.6,36.0,31.1,27.0,22.8,63.3,40.5,no,10.604166666666666,157.2,14.8
23,1006.5,37.0,31.5,27.0,23.7,64.7,28.8,yes,11.2875,178.0,22.3
24,1006.9,36.0,30.1,27.0,23.8,70.0,42.3,yes,10.441666666666666,182.6,27.7
25,1007.1,35.0,30.1,26.0,23.8,69.9,47.8,yes,11.095833333333333,174.6,16.0
26,1007.8,36.0,31.0,27.0,23.5,66.8,49.8,yes,11.3125,152.6,14.8
27,1009.2,35.0,30.4,26.0,24.3,71.3,54.9,yes,9.041666666666666,129.2,13.0
28,1009.0,36.0,30.8,26.5,23.9,69.0,53.9,yes,8.870833333333334,139.2,16.6
29,1009.2,32.0,28.4,26.0,24.4,79.8,55.3,yes,8.754166666666666,43.8,13.0
30,1009.3,31.0,27.5,25.0,24.6,84.5,58.8,yes,9.370833333333334,159.3,18.4
1,1009.4,34.0,29.0,25.0,24.4,77.7,52.6,yes,10.5,174.8,20.5
2,1009.9,34.0,29.3,26.0,24.7,77.6,56.9,yes,9.775,78.6,13.0
3,1009.7,35.0,30.6,26.6,23.8,68.8,53.2,yes,10.858333333333334,128.9,9.4
4,1010.1,33.0,29.0,27.0,24.3,76.6,58.3,yes,8.679166666666667,142.9,16.6
5,1010.4,35.0,29.9,25.8,24.3,73.8,54.6,yes,11.1875,162.0,16.6
6,1010.0,36.0,29.7,26.9,24.8,76.5,60.5,yes,11.0375,175.5,13.0
7,1008.4,35.0,28.5,26.0,24.9,82.4,68.1,yes,9.4,192.6,16.6
8,1007.5,37.0,28.8,24.0,24.7,80.9,65.5,yes,9.704166666666667,192.4,27.7
9,1008.3,34.0,29.4,26.0,24.9,78.1,56.2,yes,8.229166666666666,177.1,22.3
10,1008.9,35.0,29.4,26.8,25.1,79.0,54.1,yes,9.845833333333333,173.9,22.3
11,1008.7,35.0,29.9,26.0,24.7,75.0,52.3,yes,9.533333333333333,173.4,11.2
12,1008.1,35.0,30.7,26.7,24.1,69.4,41.7,yes,11.4625,142.1,9.4
13,1008.5,35.0,29.3,25.0,23.9,73.7,50.6,yes,10.966666666666667,135.5,46.4
14,1008.5,34.0,29.8,25.5,24.4,73.9,57.8,yes,11.354166666666666,17.0,14.8
15,1006.8,35.0,29.5,27.0,24.8,76.7,48.8,yes,11.066666666666668,199.0,13.0
16,1006.5,34.0,30.3,26.9,24.7,73.0,38.1,yes,11.112499999999999,173.6,13.0
17,1006.3,36.0,30.1,26.0,24.6,74.5,50.0,yes,11.104166666666666,183.4,11.2
18,1006.1,34.0,29.2,27.0,25.2,79.7,56.2,yes,10.495833333333334,170.5,25.9
19,1005.9,35.0,30.3,26.3,24.4,71.7,57.5,yes,9.808333333333334,315.9,9.4
20,1006.3,35.0,29.1,25.0,23.9,75.3,65.6,yes,10.15,116.4,20.5
21,1006.9,35.0,28.5,26.0,24.7,81.2,63.7,yes,10.183333333333334,180.3,18.4
22,1008.2,32.0,27.3,26.0,24.7,86.3,65.3,yes,8.933333333333334,135.1,24.1
23,1007.8,33.0,28.4,25.0,23.7,76.6,54.1,yes,10.441666666666666,51.0,14.8
24,1007.6,34.0,28.4,25.0,24.1,78.0,72.5,yes,8.545833333333333,173.2,18.4
25,1007.3,34.0,29.3,25.8,24.7,77.0,54.0,yes,6.970833333333334,33.9,13.0
26,1008.1,34.0,29.9,25.0,25.0,76.1,53.8,yes,9.070833333333333,218.5,16.6
27,1008.2,34.0,29.3,25.0,23.4,72.2,49.7,yes,7.904166666666666,22.6,16.6
28,1007.9,34.0,29.8,26.8,24.5,74.2,47.0,yes,10.216666666666667,106.2,14.8
29,1008.5,33.0,28.2,25.0,24.8,82.8,58.1,yes,10.220833333333333,175.2,25.9
30,1007.9,34.0,29.4,26.0,25.0,78.4,56.2,yes,10.366666666666667,113.5,14.8
31,1008.5,33.0,28.6,25.6,25.1,82.2,62.7,yes,7.491666666666667,152.9,11.2
1,1008.0,33.0,28.3,26.0,24.9,82.5,62.9,yes,10.291666666666666,326.7,20.5
2,1007.2,31.0,27.4,25.0,24.3,84.0,48.4,yes,4.354166666666667,238.0,27.7
3,1005.8,30.0,26.9,25.0,24.4,86.8,77.5,yes,3.275,220.7,11.2
4,1005.3,31.0,27.5,26.0,24.2,82.6,75.9,yes,4.141666666666667,232.0,13.0
5,1006.6,33.0,29.1,26.0,23.8,74.5,50.0,yes,9.245833333333334,225.1,22.3
6,1006.8,34.0,29.8,27.0,24.7,75.0,53.2,yes,8.950000000000001,233.2,18.4
7,1006.3,33.0,29.6,28.0,24.4,74.0,51.6,yes,4.8125,230.7,35.3
8,1005.7,34.0,28.6,25.0,23.9,76.9,77.5,yes,8.233333333333333,232.4,35.3
9,1006.5,32.0,27.9,25.0,24.0,80.3,50.0,yes,2.6916666666666664,217.7,22.3
10,1007.5,33.0,29.2,26.0,24.2,75.2,47.5,yes,7.3875,219.7,20.5
11,1008.4,31.0,28.5,26.0,24.2,78.0,60.1,yes,7.245833333333334,192.0,20.5
12,1008.6,33.0,28.9,25.0,24.4,77.7,71.0,yes,8.358333333333333,194.6,18.4
13,1007.7,32.0,27.3,25.0,24.9,87.4,64.6,yes,6.991666666666667,192.8,20.5
14,1006.2,35.0,30.0,26.0,24.7,75.0,50.4,yes,10.404166666666667,223.8,24.1
15,1005.7,34.0,28.9,26.0,24.2,76.9,60.4,yes,9.3375,221.7,27.7
16,1005.1,31.0,28.4,26.0,23.8,76.6,69.4,yes,7.533333333333334,225.3,37.1
17,1004.1,32.0,28.0,26.0,24.6,82.6,54.9,yes,6.075,206.9,31.7
18,1004.0,32.0,27.9,26.0,24.9,84.4,69.3,yes,6.6625000000000005,201.1,24.1
19,1005.9,32.0,28.0,26.0,25.2,85.4,87.1,yes,8.700000000000001,193.5,22.3
20,1007.5,35.0,29.4,26.0,24.7,77.6,53.2,yes,9.095833333333333,211.9,24.1
21,1008.1,34.0,29.3,26.0,24.1,75.2,44.3,yes,9.041666666666666,221.3,22.3
22,1007.3,35.0,29.7,26.0,24.3,74.8,38.2,yes,10.8375,239.7,16.6
23,1006.6,35.0,29.0,26.0,24.0,77.6,51.2,yes,10.645833333333334,220.1,16.6
